"main.id","hpq_prog.id","prog_line","progtype","progname","prognmem","progimplementor","progimplementor_o"
"2222931","0","2","16","Take care I care","1","3",""
"2230870","0","3","18","Brgy. scholarship program","1","4",""
"2230887","0","4","16","Take care i care","2","3",""
"2230893","0","4","16","Take care i care","3","3",""
"2230911","0","5","16","Take care i care","3","3",""
"2230918","0","5","16","Take care i care","3","3",""
"2230922","0","8","16","Take care i care","1","3",""
"2233616","0","7","16","Take Care I Care","3","3",""
"2233630","0","5","16","Take Care I Care","4","3",""
"2233636","0","5","16","Take Care I Care","4","3",""
"2233646","0","7","16","Take Care I Care","3","3",""
"2236196","0","5","16","Take care i care","3","3",""
"2236203","0","5","16","Take care i care","3","3",""
"2236205","0","7","16","Take Care I Care","5","3",""
"2236206","0","7","16","Take care i care","3","3",""
"2236207","0","4","16","Take care i care","3","3",""
"2236208","0","4","16","Take care i care","2","3",""
"2236214","0","5","16","Take care i care","4","3",""
"2241229","0","5","16","Take care I care","1","3",""
"2241605","0","2","16","Take care I care","1","3",""
"2242799","0","5","16","Take Care I Care","2","3",""
"2244245","0","5","16","Take care i care","3","3",""
"2244251","0","4","16","Take care i care","3","3",""
"2249347","0","2","16","Taje care I care","1","3",""
"2249349","0","2","16","Take care I care","1","3",""
"2249367","0","2","16","Take care I care","1","3",""
"2250224","0","6","16","Take care i care","4","3",""
"2250225","0","7","16","Take care i care","5","3",""
"2250245","0","4","16","Take care i care","3","3",""
"2253074","0","3","16","Take care i care","2","3",""
"2256410","0","5","16","Take care i care","4","3",""
"2256412","0","4","16","Maxicare","3","6",""
"2256413","0","4","16","Take care i care","3","3",""
"2256488","0","4","16","Take care I care","1","3",""
"2259000","0","3","16","Take Care,I Care","1","3",""
"2259005","0","4","16","Take Care,I Care","1","3",""
"2265621","0","11","16","Take Care i Care","3","3",""
"2265641","0","5","16","Take Care I Care","3","3",""
"2265642","0","9","16","Take Care I Care","3","3",""
"2265648","0","4","16","Take Care I Care","2","3",""
"2266676","0","8","16","Take care I care","1","3",""
"2266840","0","7","16","Take care I care","1","3",""
"2268593","0","9","21","PAG IBIG","2","1",""
"2268892","0","6","16","Take Care,I Care","4","3",""
"2270644","0","4","21","Pag Ibig Fund","1","1",""
"2270647","0","3","21","Pag Ibig Fund","1","1",""
"2270655","0","2","21","Pag Ibig Fund","1","1",""
"2273385","0","49","16","Take Care,I Care","1","3",""
"2273388","0","4","16","Take Care,I Care","3","3",""
"2273389","0","4","21","Pag Ibig Fund","1","1",""
"2279026","0","2","21","Pag Ibig Fund","1","1",""
"2283932","0","3","16","Take Care,I Care","1","3",""
"2283933","0","9","21","Homeless-DSWD","1","1",""
"2283936","0","4","16","Take Care, I Care","1","3",""
"2284556","0","6","21","Pag Ibig Fund","1","1",""
"2284591","0","3","21","Pag Ibig Fund","1","1",""
"2284610","0","4","16","Take Care,I Care","2","3",""
"2286200","0","4","21","PAG IBIG","1","1",""
"2286230","0","4","21","PAG IBIG","3","1",""
"2286269","0","13","21","Pag Ibig Fund","2","1",""
"2286270","0","9","16","Take Care,I Care","1","3",""
"2286270","1","10","21","Pag Ibig Fund","1","1",""
"2286271","0","7","21","Pag Ibig Fund","1","1",""
"2286272","0","5","16","Take Care,I Care","4","3",""
"2286273","0","17","21","Pag Ibig Fund","3","1",""
"2286276","0","7","16","Take Care,I Care","2","3",""
"2286276","1","15","21","Pag Ibig Fund","3","1",""
"2295955","0","3","21","Pag Ibig","2","1",""
"2295961","0","7","21","PAG IBIG","5","1",""
"2295970","0","2","21","PAG IBIG","1","1",""
"2295975","0","2","21","PAG IBIG","1","1",""
"2295976","0","2","21","PAG IBIG","1","1",""
"2295984","0","4","21","PAG IBIG","3","1",""
"2295984","1","5","16","Medi care","3","6",""
"2295994","0","5","21","Pag Ibig   Fund","1","1",""
"2295997","0","2","21","Pag Ibig Fund","1","1",""
"2295998","0","2","21","Pag Ibig Fund","1","1",""
"2296000","0","3","16","Take Care,I Care","1","3",""
"2296002","0","3","21","Pag Ibig Fund","1","1",""
"2299790","0","3","21","Pag Ibig Fund","1","1",""
"2299792","0","4","21","Pag Ibig Fund","1","1",""
"2299793","0","4","21","Pag Ibig Fund","1","1",""
"2299798","0","3","21","Pag Ibig Fund","2","1",""
"2299803","0","5","21","Pag Ibig Fund","1","1",""
"2302193","0","2","21","PAG IBIG","1","1",""
"2302194","0","2","21","PAG IBIG","1","1",""
"2302219","0","2","21","Pag Ibig","1","1",""
"2306044","0","15","16","Take Care,I Care","7","3",""
"2312459","0","4","21","Pag Ibig Fund","2","1",""
"2315458","0","5","21","Pag Ibig Fund","1","1",""
"2315462","0","4","16","Take Care,I Care","2","3",""
"2316859","0","3","21","PAG IBIG","1","1",""
"2316860","0","3","16","Take Care I Care","1","3",""
"2316861","0","8","21","PAG IBIG","5","1",""
"2316864","0","7","21","PAG IBIG","2","1",""
"2316974","0","2","21","Pag Ibig Fund","1","1",""
"2316976","0","6","21","Pag Ibig Fund","2","1",""
"2316978","0","13","21","Pag Ibig Fund","2","1",""
"2316981","0","12","21","Pag Ibig Fund","1","1",""
"2319624","0","5","16","Take care I care","1","1",""
"2321713","0","5","16","Maxi care","1","6",""
"2321713","1","6","21","PAG IBIG","4","1",""
"2321714","0","3","21","PAG IBIG","2","1",""
"2321715","0","3","16","TAKE CARE I CARE","1","3",""
"2321727","0","5","16","Maxi care","4","6",""
"2321728","0","5","21","PAG IBIG","3","1",""
"2321732","0","4","16","Maxi Care","3","6",""
"2321736","0","5","21","PAG IBIG","4","1",""
"2321744","0","2","21","PAG IBIG","1","1",""
"2323070","0","10","16","take care i care","3","3",""
"2323080","0","7","16","take care i care","1","3",""
"2327710","0","4","21","PAG IBIG","3","1",""
"2327713","0","3","21","PAG IBIG","1","1",""
"2327713","1","4","16","INTELLECARE","2","6",""
"2327715","0","3","21","PAG IBIG","1","1",""
"2327718","0","10","21","Pag Ibig","5","1",""
"2327719","0","3","21","Pag ibig","2","1",""
"2327724","0","5","16","TAKE CARE I CARE","3","3",""
"2327730","0","5","21","PAG IBIG","2","1",""
"2327732","0","9","21","Pag Ibig","4","1",""
"2327735","0","3","21","Pag Ibig","2","1",""
"2327917","0","3","18","Blessed Elena Scholarship","1","6",""
"2333009","0","6","16","TAKE CARE I CARE","5","3",""
"2333011","0","4","21","PAG IBIG","1","1",""
"2333012","0","5","21","PAG IBIG","2","1",""
"2333012","1","6","16","MAXI CARE","1","6",""
"2333018","0","2","21","PAG IBIG","1","1",""
"2333069","0","4","16","Take care i care","3","3",""
"2333142","0","2","18","Blessed Elena Foundation Scholarship","1","6",""
"2333147","0","2","16","Maxicare","1","6",""
"2333150","0","2","16","Take care i care","1","3",""
"2347691","0","3","16","Take care i care","2","3",""
"2358480","0","3","16","Take care i care","1","3",""
"2361487","0","4","16","Asian Life","3","6",""
"2372728","0","7","16","Take care i care","6","3",""
"2377098","0","27","16","take care i care","1","3",""
"2377924","0","10","16","Take care i care","1","3",""
"2387205","0","7","16","Take Care I Care","5","3",""
"2402543","0","4","16","Take care i care","3","3",""
"2402545","0","6","16","Take care i care","5","3",""
"2406654","0","5","16","Take care i care","3","3",""
"2414057","0","9","15","maxicare","1","6",""
"2414647","0","5","21","Pag ibig Fund","1","1",""
"2414648","0","2","21","Pag Ibig Fund","1","1",""
"2414650","0","5","21","Pag Ibig Fund","1","1",""
"2414651","0","2","21","Pag Ibig Fund","1","1",""
"2414657","0","4","16","Take Care,I care","2","3",""
"2414658","0","5","21","Pag Ibig Fund","1","1",""
"2422622","0","5","21","Pag Ibig Fund","2","1",""
"2422683","0","5","21","Pag Ibig Fund","2","1",""
"2422685","0","6","16","Take Care,I Care","5","3",""
"2422686","0","6","21","Pag Ibig Fund","1","1",""
"2422688","0","5","21","Pag Ibig Fund","1","1",""
"2422689","0","5","16","Take Care ,I Care","3","3",""
"2422689","1","6","21","Pag Ibig Fund","1","1",""
"2422690","0","6","16","Take Care,I Care","2","3",""
"2422691","0","6","21","Pag Ibig Fund","2","1",""
"2422693","0","6","21","Pag Ibig Fund","2","1",""
"2422694","0","8","16","Take Care,I Care","1","3",""
"2422727","0","9","21","Pag Ibig Fund","1","1",""
"2422727","1","28","16","Take Care,I Care","1","3",""
"2422728","0","4","21","Pag Ibig Fund","1","1",""
"2422728","1","5","16","Take Care,I Care","3","3",""
"2422729","0","5","21","Pag Ibig Fund","1","1",""
"2436467","0","2","21","Pag Ibig Fund","1","1",""
"2438090","0","2","21","Pag Ibig Fund","1","1",""
"2438091","0","2","21","Pag Ibig Fund","1","1",""
"2438092","0","2","21","Pag Ibig Fund","1","1",""
"2438093","0","5","21","Pag Ibig Fund","1","1",""
"2438095","0","4","21","Pag Ibig Fund","1","1",""
"2438098","0","3","21","Pag Ibig Fund","1","1",""
"2438102","0","2","21","Pag Ibig Fund","1","1",""
"2446395","0","2","21","PAG IBIG","1","1",""
"2446396","0","2","21","PAG IBIG","1","1",""
"2446397","0","2","21","PAG IBIG","1","1",""
"2446398","0","2","21","PAG IBIG","1","1",""
"2446399","0","4","21","PAG IBIG ","3","1",""
"2446403","0","6","21","PAG IBIG","5","1",""
"2446404","0","4","21","PAG IBIG","1","1",""
"2446405","0","8","16","MAXI CARE","1","6",""
"2446405","1","9","21","PAG IBIG","1","1",""
"2446604","0","17","21","Pag Ibig Fund","2","1",""
"2446604","1","18","18","Victory Malate Scholarship Program","2","6",""
"2446605","0","6","21","Pag Ibig Fund","4","1",""
"2446607","0","5","21","Pag Ibig Fund","2","1",""
"2446608","0","6","21","Pag Ibig Fund","1","1",""
"2446609","0","3","21","Pag Ibig Fund","1","1",""
"2446615","0","2","21","Pag Ibig Fund","1","1",""
"2446616","0","3","21","Pag Ibig Fund","1","1",""
"2446617","0","2","21","Pag Ibig Fund","1","1",""
"2446620","0","2","21","Pag Ibig Fund","1","1",""
"2446622","0","2","21","Pag ibig Fund","1","1",""
"2446623","0","2","21","Pag ibig Fund","1","1",""
"2446624","0","2","21","Pag Ibig Fund","3","1",""
"2446625","0","3","21","Pag Ibig Fund","1","1",""
"2460611","0","3","21","PAG IBIG","1","1",""
"2460626","0","4","21","PAG IBIG","1","1",""
"2460632","0","2","16","Maxicare","1","6",""
"2460634","0","2","21","PAG IBIG","1","1",""
"2465400","0","10","16","take care i care","1","3",""
"2469672","0","2","21","Pag Ibig Fund","1","1",""
"2469678","0","7","21","Pag Ibig Fund","1","1",""
"2469681","0","3","21","Pag Ibig Fund","1","1",""
"2469682","0","3","21","Pag Ibig Fund","1","1",""
"2476207","0","5","16","Maxi care","1","6",""
"2476207","1","6","21","PAG IBIG ","1","1",""
"2476210","0","2","21","Pag Ibig","1","1",""
"2476211","0","4","16","Maxi care","2","6",""
"2476212","0","4","21","PAG IBIG","2","1",""
"2476212","1","5","16","Maxi care","2","6",""
"2476213","0","3","21","PAG IBIG","2","1",""
"2476217","0","2","16","MEDICARE","1","6",""
"2476221","0","4","21","Pag Ibig","1","1",""
"2476225","0","5","21","PAG IBIG","4","1",""
"2476226","0","2","16","Medicare","1","6",""
"2476227","0","2","21","PAG IBIG ","1","1",""
"2476229","0","6","21","PAG IBIG","5","1",""
"2476231","0","6","21","PAG IBIG","1","1",""
"2476232","0","11","16","TAKE CARE I CARE","5","3",""
"2476692","0","3","21","PAG IBIG","2","1",""
"2477290","0","3","21","Pag Ibig Fund","1","1",""
"2477292","0","2","21","Pag Ibig Fund","1","1",""
"2477600","0","2","21","Pag Ibig Fund","1","1",""
"2477607","0","6","21","Pag Ibig Fund","1","1",""
"2477611","0","2","21","Pag Ibig Fund","1","1",""
"2477612","0","46","21","Pag-ibig Fund","2","1",""
"2477614","0","3","21","Pag ibig Fund","1","1",""
"2487096","0","3","21","Pag Ibig Fund","1","1",""
"2487097","0","2","21","Pag Ibig Fund","1","1",""
"2487856","0","4","16","Take care i care","3","3",""
"2487859","0","5","16","Take care i care","1","3",""
"2487870","0","11","16","Maxicare","1","6",""
"2493665","0","4","21","Pag Ibig Fund","2","1",""
"2493666","0","2","21","Pag Ibig Fund","1","1",""
"2493667","0","5","21","Pag Ibig Fund","1","1",""
"2493668","0","3","21","Pag Ibig Fund","1","1",""
"2493670","0","2","21","Pag Ibig Fund","1","1",""
"2493672","0","4","21","Pag Ibig Fund","1","1",""
"2496066","0","6","16","Take Care I Care","1","3",""
"2498291","0","8","21","Pag Ibig","3","1",""
"2498292","0","4","16","MAXI CARE","1","6",""
"2498293","0","4","21","PAG IBIG","3","1",""
"2498301","0","7","16","TAKE CARE I CARE","1","3",""
"2498313","0","2","21","PAG IBIG","1","1",""
"2498316","0","6","16","Take Care I Care","1","3",""
"2498323","0","2","21","PAG IBIG","1","1",""
"2498325","0","5","21","PAG IBIG","3","1",""
"2499560","0","4","21","PAG IBIG","1","1",""
"2499563","0","3","21","PAG IBIG","1","1",""
"2499566","0","6","21","PAG IBIG","1","1",""
"2499572","0","7","21","PAG IBIG","1","1",""
"2504187","0","11","16","take dare i dare","1","3",""
"2504203","0","7","16","take care i care","1","3",""
"2504409","0","2","21","PAG IBIG","1","1",""
"2504410","0","4","21","PAG IBIG","1","1",""
"2504412","0","2","16","MAXI CARE","1","6",""
"2504413","0","3","21","PAG IBIG","2","1",""
"2506747","0","3","21","PAG IBIG","1","1",""
"2506749","0","6","21","PAG IBIG","5","1",""
"2508139","0","5","21","PAG IBIG","4","1",""
"2508140","0","7","21","PAG IBIG ","1","1",""
"2509282","0","5","21","PAG IBIG","1","1",""
"2509282","1","6","16","MAXI CARE","1","6",""
"2509284","0","3","21","PAG IBIG","2","1",""
"2509284","1","4","16","INTELLEC CARE","1","6",""
"2509284","2","5","16","MAXI CARE","1","6",""
"2509286","0","2","21","PAG IBIG","1","1",""
"2509286","1","3","16","Maxi care","1","6",""
"2509290","0","2","16","Maxi care","1","6",""
"2509291","0","2","21","PAG IBIG","1","1",""
"2511845","0","3","21","PAG IBIG","1","1",""
"2511845","1","4","16","Maxi Care","1","6",""
"2511846","0","2","21","PAG IBIG","1","1",""
"2511846","1","3","16","MAXI CARE","1","6",""
"2511847","0","2","21","PAG IBIG","1","1",""
"2511891","0","7","21","PAG IBIG","6","1",""
"2511892","0","5","21","PAG IBIG","1","1",""
"2511893","0","5","21","PAG IBIG","4","1",""
"2511893","1","6","16","MAXI CARE","1","6",""
"2511899","0","5","21","PAG IBIG","1","1",""
"2546011","0","8","21","PAG IBIG","4","1",""
"2546014","0","5","21","PAG IBIG","2","1",""
"2555793","0","5","16","Take Care I Care","1","3",""
"2555797","0","4","16","Take Care I Care","1","3",""
"2555799","0","6","16","Take Care I Care","1","3",""
"2555827","0","5","16","Take Care I Care","1","3",""
"2555829","0","6","16","Take Care I Care","1","3",""
"2555844","0","3","16","Take Care I Care","1","3",""
"2555856","0","2","16","Take Care I Care","1","3",""
"2555872","0","6","16","Take Care I Care ","1","3",""
"2555906","0","2","16","Take Care I Care ","1","3",""
"2555925","0","4","16","Take Care I Care","1","3",""
"2559681","0","4","16","Take care i care","1","3",""
"2566012","0","6","16","Take care i care","1","3",""
"2566271","0","9","16","maxicare","1","6",""
"2566320","0","7","16","take care i care","1","3",""
"2568816","0","5","21","PAG IBIG","4","1",""
"2568908","0","2","16","Take care i care","1","3",""
"2588391","0","8","16","take care i care","1","3",""
"2588397","0","17","16","take care i care","1","3",""
"2604782","0","5","16","take care i care","1","3",""
"2620788","0","2","16","Take care i care","1","3",""
"2655671","0","3","16","take cate i care","1","3",""
"2655678","0","5","16","take care i care","1","3",""
"2655680","0","4","16","take care i care","1","3",""
"2655687","0","6","15","health card","1","6",""
"2656038","0","7","16","Take care I care","1","3",""
"2656049","0","4","16","Take care I care","1","3",""
"2660899","0","4","15","hmo","3","6",""
"2666054","0","3","21","PAG IBIG","1","1",""
"2666343","0","4","16","Maxi Care","1","6",""
"2666343","1","5","21","PAG IBIG","2","1",""
"2666380","0","2","21","PAG IBIG","1","1",""
"2675241","0","7","16","TCIC","1","1",""
"2675243","0","2","16","Take Care I Care","1","1",""
"2675244","0","2","16","Take care I care","1","3",""
"2675252","0","2","16","Take care I care","1","3",""
"2681094","0","7","15","maxicare","1","6",""
"2681098","0","12","15","maxicare","1","6",""
"2681101","0","5","15","intelecare","1","6",""
"2681102","0","5","15","maxicare","1","6",""
"2681106","0","5","15","maxicare","1","6",""
"2681108","0","11","15","intelecare HMO","4","6",""
"2681123","0","4","15","maxicare","1","6",""
"1597189","0","13","21","Pag-ibig Fund","1","1",""
"1597191","0","7","21","Pag-ibig Fund","1","1",""
"1597193","0","10","21","Pag-ibig Fund","2","1",""
"1597195","0","5","21","Pag-ibig Fund","1","1",""
"1597197","0","4","21","Pag-ibig Fund","1","1",""
"1597200","0","6","21","Pag-ibig Fund","2","1",""
"1597202","0","6","21","Pag-ibig Fund","1","1",""
"1597205","0","5","21","Pag-ibig Fund","1","1",""
"1597207","0","5","21","Pag-ibig Fund","1","1",""
"1597209","0","3","21","Pag-ibig Fund","2","1",""
"1597212","0","2","21","Pag-ibig Fund","1","1",""
"1597213","0","25","21","Pag-ibig Fund","5","1",""
"1853903","0","4","21","Pag-ibig Fund","3","1",""
"1853909","0","3","21","Pag-ibig Fund","2","1",""
"1853913","0","4","21","Pag-ibig Fund","1","1",""
"1853931","0","5","16","Take care I care","4","3",""
"1853952","0","7","16","Take Care I Care","5","3",""
"2681363","0","5","21","Pag-ibig Fund","1","1",""
"2681370","0","4","21","Pag-ibig Fund","1","1",""
"2681670","0","3","16","Take care I care","1","3",""
"2681960","0","4","16","MEDICARD","2","8","Private Company"
"2681962","0","6","16","Take Care I Care","5","8","Private Company"
"2682053","0","3","21","Pag-ibig Fund","1","1",""
"2682389","0","3","21","Pag-ibig Fund","1","1",""
